,alias,concept_class,def_event_stamp,def_id,def_id_user,definition_text,event_stamp,id,id_concept_class,id_user,name,relationships,type
73,,,2012-03-28 16:22:16,def_4f733ab7f3b05,usr_49a467bf4e0db,"is the cognitive process of selectively concentrating on one auditory stream in the environment while ignoring others.
",2009-06-22 19:12:54,trm_4a3fd79d09a10,ctp_C2,usr_0000000000,auditory attention,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a803', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09902', u'relationship': u'kind of'}]",concept
74,,,2011-04-19 19:16:40,def_4daddf981776a,usr_4b9003ea0be96,"processing and encoding of sound, words, and all other auditory input for storage and later retrieval. According to Baddeley, processing of auditory information is aided by the concept of the phonological loop, which allows input within our echoic memory.",2009-06-22 19:12:54,trm_4a3fd79d09a3d,,usr_0000000000,auditory coding,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0ac87', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09707', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b8e5', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'part of'}]",concept
75,,,2011-01-01 07:48:05,def_4d1edc35bc134,usr_4cf5de07654c8,the process of storing auditory information in memory.  ,2009-06-22 19:12:54,trm_4a3fd79d09a49,ctp_C5,usr_0000000000,auditory encoding,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b8e5', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b938', u'relationship': u'part of'}]",concept
76,,,2011-04-11 22:55:30,def_4da386e2693d0,usr_4cf5de07654c8,"is provided by auditory stimulation in response to specific behavior. The feedback may be used to amend subsequent behavior, cognition, perception or performance.
",2009-06-22 19:12:54,trm_4a3fd79d09a55,,usr_0000000000,auditory feedback,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a33b', u'relationship': u'kind of'}]",concept
77,,,2012-03-28 16:23:16,def_4f733af4a90b7,usr_49a467bf4e0db,joining disparate sounds together into one percept; assessing which acoustic streams belong together,2009-06-22 19:12:54,trm_4a3fd79d09a61,ctp_C1,usr_0000000000,auditory grouping,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'part of'}]",concept
78,,,2011-05-12 22:25:21,def_4dcc5e51568e1,usr_4b9003ea0be96,the subjective experience of hearing in the absence of auditory stimulation.,2009-06-22 19:12:54,trm_4a3fd79d09a6c,,usr_0000000000,auditory imagery,,concept
79,,,2012-03-28 16:23:55,def_4f733b1af2605,usr_49a467bf4e0db,learning of auditorily presented information,2009-06-22 19:12:54,trm_4a3fd79d09a78,ctp_C5,usr_0000000000,auditory learning,,concept
80,,,2011-04-19 19:17:49,def_4daddfdd63c02,usr_4b9003ea0be96,"The process by which the basic sound-meaning connections of language, i.e., lexical entries, are activated.
",2009-06-22 19:12:54,trm_4a3fd79d09a84,ctp_C6,usr_0000000000,auditory lexical access,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b826', u'relationship': u'part of'}]",concept
81,,,2012-03-28 16:24:09,def_4f733b2995692,usr_49a467bf4e0db,a listener&#39;s ability to identify the location or origin of a detected sound.,2009-06-22 19:12:54,trm_4a3fd79d09a8f,ctp_C1,usr_0000000000,auditory localization,"[{u'direction': u'parent', u'id': u'trm_5521a0512df9a', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'part of'}]",concept
82,,,2012-03-28 16:24:20,def_4f733b344e99c,usr_49a467bf4e0db,the perception of one sound is affected by the presence of another sound; presenting a sound to interfere with or terminate a target sound,2009-06-22 19:12:54,trm_4a3fd79d09a9b,ctp_C1,usr_0000000000,auditory masking,,concept
83,,,2011-02-25 20:25:42,def_4d6810467aac8,usr_4cf5de07654c8,the cognitive capacity of storing and retrieving information related to sound.,2009-06-22 19:12:54,trm_4a3fd79d09aa7,ctp_C5,usr_0000000000,auditory memory,"[{u'direction': u'child', u'id': u'trm_4b185801de7a1', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09707', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}]",concept
84,,,2011-05-17 17:01:32,def_4dd2a9ec061d3,usr_4b9003ea0be96,"The ability to identify, interpret, and attach meaning to sound.",2009-06-22 19:12:54,trm_4a3fd79d09ab2,ctp_C1,usr_0000000000,auditory perception,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09713', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_502abeab4e1d8', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_557b476527a27', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_55ef273a77a86', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_55b6b8b8e7870', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_557b474e2b578', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d096fc', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09707', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09713', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09a3d', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09a61', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09ae1', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4fb3f4d58aeb0', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_5519bb7767d98', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_5519ba1746e95', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0abb6', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0abaa', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09a8f', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0ab7c', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09953', u'relationship': u'part of'}]",concept
85,,,2015-09-08 23:00:15,def_55ef687f549f1,usr_51bc76ae9636c,assigning a detected sound stimulus into a category (not necessarily task defined),2015-09-08 23:00:15,trm_55ef687f48a9d,,usr_51bc76ae9636c,auditory recognition,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09af8', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_558c7b14c076e', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b967', u'relationship': u'kind of'}]",concept
86,,,2011-04-12 19:50:14,def_4da4acf6113c8,usr_4cf5de07654c8,auditory scene analysis is the process by which the human auditory system organizes sound into perceptually meaningful elements.,2009-06-22 19:12:54,trm_4a3fd79d09abe,ctp_C1,usr_0000000000,auditory scene,,concept
87,,,2011-05-16 22:51:12,def_4dd1aa604ba15,usr_4b9003ea0be96,the process by which the human auditory system organizes sound into perceptually meaningful elements.,2009-06-22 19:12:54,trm_4a3fd79d09aca,,usr_0000000000,auditory scene analysis,,concept
88,,,2012-03-28 15:30:43,def_4f732ea3d0f1e,usr_49a467bf4e0db,ability to combine auditory words into a meaningful sentence unit. ,2009-06-22 19:12:54,trm_4a3fd79d09ad5,ctp_C6,usr_0000000000,auditory sentence comprehension,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b892', u'relationship': u'kind of'}]",concept
89,,,2015-09-08 22:54:33,def_55ef6729f3577,usr_51bc76ae9636c,assigning an detected sound stimulus in the form of a sentence into a category (not necessarily task defined),2015-06-25 22:05:08,trm_558c7b14c076e,,usr_51bc76ae9636c,auditory sentence recognition,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09af8', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_568427366401c', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_55ef687f48a9d', u'relationship': u'kind of'}]",concept
90,,,2012-03-28 16:24:48,def_4f733b508653e,usr_49a467bf4e0db,the perceptual grouping of sounds to form coherent representations of objects in the acoustic scene; a fundamental aspect of hearing and speech perception.,2009-06-22 19:12:54,trm_4a3fd79d09ae1,ctp_C1,usr_0000000000,auditory stream segregation,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b1f7', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'part of'}]",concept
91,"sound detection, tone detection",,2015-09-08 20:30:12,def_55ef45549a3e8,usr_51bc76ae9636c,determining the presence of an auditory stimulus such as a sound or tone,2015-06-12 20:55:42,trm_557b474e2b578,ctp_C1,usr_51bc76ae9636c,auditory tone detection,"[{u'direction': u'parent', u'id': u'trm_5519b80525e89', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_557b476527a27', u'relationship': u'part of'}]",concept
92,"tone discrimination, sound discrimination",,2015-09-08 21:27:42,def_55ef52ceb1e68,usr_51bc76ae9636c,It is the ability to perceive and respond to differences among auditory stimuli,2015-06-12 20:56:05,trm_557b476527a27,ctp_C1,usr_51bc76ae9636c,auditory tone discrimination,"[{u'direction': u'child', u'id': u'trm_557b474e2b578', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_5519b7525d7a2', u'relationship': u'kind of'}]",concept
93,"sound perception, tone perception",,2015-12-30 17:04:52,def_56840eb47aa22,usr_49a467bf4e0db,the registration of an auditory tone,2015-09-08 18:21:46,trm_55ef273a77a86,ctp_C1,usr_51bc76ae9636c,auditory tone perception,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'kind of'}]",concept
94,,,2012-03-28 15:30:19,def_4f732e8a81841,usr_49a467bf4e0db,ability to parse acoustic signals into meaningful words,2009-06-22 19:12:54,trm_4a3fd79d09aed,ctp_C6,usr_0000000000,auditory word comprehension,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b548', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b1f7', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
95,,,2012-03-28 15:30:32,def_4f732e98b9418,usr_49a467bf4e0db,ability to recognize acoustically presented words,2009-06-22 19:12:54,trm_4a3fd79d09af8,ctp_C6,usr_0000000000,auditory word recognition,"[{u'direction': u'parent', u'id': u'trm_55ef687f48a9d', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b58f', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_558c7b14c076e', u'relationship': u'part of'}]",concept
96,,,2009-07-10 21:06:31,def_4a57ad571e0e3,usr_49a467bf4e0db,Working memory for auditory information,2009-06-22 19:12:54,trm_4a3fd79d09b04,ctp_C5,usr_0000000000,auditory working memory,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0ba48', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0ac61', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'kind of'}]",concept
97,,,2011-05-04 17:59:03,def_4dc193e79e0c8,usr_4b9003ea0be96,"a memory system consisting of episodes recollected from an individual’s life, based on a combination of episodic (personal experiences and specific objects, people and events experienced at particular time and place) and semantic (general knowledge and facts about the world) memory.",2009-06-22 19:12:54,trm_4a3fd79d09b10,ctp_C5,usr_0000000000,autobiographical memory,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09b1c', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a1f4', u'relationship': u'kind of'}]",concept
98,,,2011-05-10 21:45:14,def_4dc9b1ea06996,usr_4b9003ea0be96,"episodes recollected from an individual’s life, based on a combination of episodic (personal experiences and specific objects, people and events experienced at particular time and place) and semantic (general knowledge and facts about the world) memory. ",2009-06-22 19:12:55,trm_4a3fd79d09b1c,,usr_0000000000,autobiographical recall,"[{u'direction': u'child', u'id': u'trm_4ff1fc04e22e8', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b95b', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09b10', u'relationship': u'part of'}]",concept
99,,,2012-03-28 16:25:43,def_4f733b872e954,usr_49a467bf4e0db,behavior performed without intention,2009-06-22 19:12:55,trm_4a3fd79d09b28,ctp_C5,usr_0000000000,automaticity,,concept
100,autonoetic consciousness,,2012-07-02 19:52:38,def_4ff1fc066fc7c,usr_4f177506dde77,"consciousness of self consistent over time, both in imagining the future and recalling the past; consciousness of subjectivity",2012-07-02 19:52:36,trm_4ff1fc04e22e8,,usr_4f177506dde77,autonoesis,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09e35', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a1f4', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09b1c', u'relationship': u'part of'}]",concept
101,,,2009-07-10 21:06:31,def_4a57ad5721f57,usr_4ac3cb258c7ba,A heuristic in which people predict the frequency of classes or the probability of events based on the ease with which relevant instances come to mind. ,2009-06-22 19:12:55,trm_4a3fd79d09b33,ctp_C3,usr_0000000000,availability heuristic,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09d58', u'relationship': u'kind of'}]",concept
102,,,2011-05-16 22:54:48,def_4dd1ab382d887,usr_4b9003ea0be96,behavior modification using an adverse stimulus in response to the inappropriate or undesirable behavior.,2009-06-22 19:12:55,trm_4a3fd79d09b3f,ctp_C5,usr_0000000000,aversive learning,,concept
103,,,2012-03-28 16:26:22,def_4f733baecf176,usr_49a467bf4e0db,"an inference method used in automated theorem provers, proof assistants and other artificial intelligence applications.  Backward chaining starts with a list of goals (or a hypothesis) and works backwards from the consequent to the antecedent to see if there is data available that will support any of these consequents.",2009-06-22 19:12:55,trm_4a3fd79d09b62,ctp_C3,usr_0000000000,backward chaining,,concept
104,,,2015-04-19 20:40:36,def_553412c3e3450,usr_51bc76ae9636c,"Balance allows humans to be able to orient the body in space, maintain an upright posture under static and dynamic conditions, and move without falling, by adjusting motoric control",2013-01-07 23:13:43,trm_50eb56a7867db,,usr_4de5345b3b6a8,balance,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a972', u'relationship': u'kind of'}]",concept
105,,,2010-01-10 23:29:10,def_4b4a62c66c106,usr_49a467bf4e0db,Disambiguation,2009-06-22 19:12:55,trm_4a3fd79d09b79,,usr_0000000000,behavioral inhibition,"[{u'direction': u'parent', u'id': u'trm_4ee8facd77dfc', u'relationship': u'kind of'}]",concept
106,,,2010-02-17 17:27:37,def_4b7c270944a3c,usr_0000000000,"Often used as a synonym of ""response inhibition"" to describe the inhibition of actions.
",2010-02-17 17:27:37,trm_4b7c270940f9d,ctp_C4,usr_0000000000,behavioral inhibition (cognitive),"[{u'direction': u'parent', u'id': u'trm_4fe8edc62f613', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4aae62e4ad209', u'relationship': u'part of'}]",concept
107,,,2010-02-17 17:27:37,def_4b7c27094e263,usr_49a467bf4e0db,A temperamental characteristic described by shyness and social anxiety.,2010-02-17 17:27:37,trm_4b7c27094a093,,usr_49a467bf4e0db,behavioral inhibition (temperament),,concept
108,,,2011-05-11 23:16:54,def_4dcb18e653089,usr_4b9003ea0be96,a state or habit of mind in which trust or confidence is placed in some person or thing; conviction of the truth of some statement or the reality of some being or phenomenon especially when based on examination of evidence.,2009-06-22 19:12:55,trm_4a3fd79d09b85,,usr_0000000000,belief,,concept
109,,,2011-04-19 19:11:26,def_4dadde5e3441f,usr_4b9003ea0be96,"when you look at an object that is closer than approximately 25 feet, your eyes must converge on the object to perceive it as a single object clearly in focus."" ",2009-06-22 19:12:55,trm_4a3fd79d09b9c,ctp_C1,usr_0000000000,binocular convergence,"[{u'direction': u'parent', u'id': u'trm_4fea04a02ce37', u'relationship': u'kind of'}]",concept
